img_size_8,img_size_16,img_size_32,img_size_64,img_size_96,img_size_128,img_size_160,img_size_192,img_size_224,img_size_240,img_size_256,img_size_384,img_size_512,img_size_1024,img_size_2048,img_size_4096
0.00027489662170410156,0.00028133392333984375,0.0003521442413330078,0.0002911090850830078,0.0002930164337158203,0.0003528594970703125,0.00037932395935058594,0.0003063678741455078,0.0003516674041748047,0.0002911090850830078,0.0003070831298828125,0.00028228759765625,0.0003154277801513672,0.00038361549377441406,0.0005147457122802734,0.0016486644744873047
0.00027489662170410156,0.0002570152282714844,0.0003490447998046875,0.0002887248992919922,0.00028967857360839844,0.0003521442413330078,0.0003485679626464844,0.0003230571746826172,0.0003712177276611328,0.00029087066650390625,0.0003266334533691406,0.0002639293670654297,0.00029397010803222656,0.0003838539123535156,0.0005114078521728516,0.0017054080963134766
0.00026535987854003906,0.0002574920654296875,0.00035119056701660156,0.0002923011779785156,0.0002911090850830078,0.0003323554992675781,0.00035119056701660156,0.00031256675720214844,0.0003352165222167969,0.00028777122497558594,0.0003077983856201172,0.00027251243591308594,0.0003135204315185547,0.0003752708435058594,0.0005066394805908203,0.001705169677734375
0.0002636909484863281,0.00025534629821777344,0.00035119056701660156,0.0002906322479248047,0.0002918243408203125,0.00033283233642578125,0.00034880638122558594,0.00029754638671875,0.0003314018249511719,0.0002803802490234375,0.0003247261047363281,0.00026345252990722656,0.00029206275939941406,0.0003685951232910156,0.0005028247833251953,0.0017020702362060547
0.0002651214599609375,0.0002574920654296875,0.00033211708068847656,0.0002918243408203125,0.00029277801513671875,0.0003345012664794922,0.00036215782165527344,0.0002827644348144531,0.0003311634063720703,0.00028014183044433594,0.00030732154846191406,0.0006124973297119141,0.0003006458282470703,0.0003771781921386719,0.0005233287811279297,0.0016937255859375
0.00026154518127441406,0.0002605915069580078,0.0003314018249511719,0.0002887248992919922,0.0002918243408203125,0.00034689903259277344,0.0003337860107421875,0.00029778480529785156,0.00033020973205566406,0.0002818107604980469,0.00031065940856933594,0.0002646446228027344,0.0002803802490234375,0.0003771781921386719,0.0005054473876953125,0.0016925334930419922
0.0002503395080566406,0.0002536773681640625,0.00047087669372558594,0.0002918243408203125,0.0002911090850830078,0.00031566619873046875,0.0003325939178466797,0.0002872943878173828,0.0003185272216796875,0.00028014183044433594,0.0002930164337158203,0.00027298927307128906,0.00030159950256347656,0.0003681182861328125,0.0005178451538085938,0.0016942024230957031
0.0002453327178955078,0.0002510547637939453,0.00035762786865234375,0.00029158592224121094,0.00029087066650390625,0.0003159046173095703,0.00033283233642578125,0.00028896331787109375,0.00031566619873046875,0.0002868175506591797,0.0003108978271484375,0.0002608299255371094,0.0002799034118652344,0.0003733634948730469,0.0005018711090087891,0.001683950424194336
0.00024962425231933594,0.00025081634521484375,0.0003108978271484375,0.0003020763397216797,0.00029206275939941406,0.0003178119659423828,0.0003314018249511719,0.0002696514129638672,0.0003185272216796875,0.00026869773864746094,0.00029397010803222656,0.00027942657470703125,0.0002899169921875,0.00036787986755371094,0.0005156993865966797,0.0016863346099853516
0.0002455711364746094,0.0002484321594238281,0.00032258033752441406,0.0002906322479248047,0.0002906322479248047,0.0003154277801513672,0.0003197193145751953,0.0002887248992919922,0.00031685829162597656,0.000270843505859375,0.0002994537353515625,0.0002541542053222656,0.0002689361572265625,0.0003733634948730469,0.0005052089691162109,0.0016977787017822266
0.0002422332763671875,0.00025153160095214844,0.0003154277801513672,0.0002911090850830078,0.00029015541076660156,0.0002911090850830078,0.00031566619873046875,0.0002808570861816406,0.0003185272216796875,0.0002682209014892578,0.00028443336486816406,0.00026345252990722656,0.00029158592224121094,0.0003745555877685547,0.0005180835723876953,0.001699686050415039
0.00023984909057617188,0.00023221969604492188,0.0003066062927246094,0.0002903938293457031,0.0002913475036621094,0.00029015541076660156,0.0003161430358886719,0.0002758502960205078,0.0003037452697753906,0.0002703666687011719,0.0002982616424560547,0.0002543926239013672,0.00026869773864746094,0.00037217140197753906,0.0005042552947998047,0.0016720294952392578
0.00023937225341796875,0.0003008842468261719,0.0003707408905029297,0.0002899169921875,0.00029158592224121094,0.0002903938293457031,0.00031495094299316406,0.0002605915069580078,0.00030612945556640625,0.00025200843811035156,0.00028061866760253906,0.0002739429473876953,0.00027871131896972656,0.00036978721618652344,0.0005099773406982422,0.001682281494140625
0.0002391338348388672,0.00023484230041503906,0.00029397010803222656,0.00029277801513671875,0.0002956390380859375,0.00028824806213378906,0.0002923011779785156,0.0002779960632324219,0.00030350685119628906,0.0002512931823730469,0.00028777122497558594,0.00024890899658203125,0.0002608299255371094,0.00038504600524902344,0.0005025863647460938,0.0014874935150146484
0.0002486705780029297,0.00023436546325683594,0.00039076805114746094,0.00029015541076660156,0.00029015541076660156,0.00031828880310058594,0.0002903938293457031,0.0002682209014892578,0.0002999305725097656,0.00025010108947753906,0.0002722740173339844,0.0002560615539550781,0.0002796649932861328,0.0003676414489746094,0.0005118846893310547,0.0016982555389404297
0.00023412704467773438,0.00023365020751953125,0.0003635883331298828,0.0002892017364501953,0.0002911090850830078,0.00028061866760253906,0.0002884864807128906,0.0002598762512207031,0.00028014183044433594,0.00025153160095214844,0.000286102294921875,0.0002455711364746094,0.0002608299255371094,0.00037384033203125,0.0005035400390625,0.001644134521484375
0.0002338886260986328,0.000247955322265625,0.0002827644348144531,0.00029087066650390625,0.00028896331787109375,0.0002760887145996094,0.0002903938293457031,0.0002491474151611328,0.0002818107604980469,0.00024962425231933594,0.0002715587615966797,0.00025534629821777344,0.0002620220184326172,0.0003705024719238281,0.0005133152008056641,0.0016987323760986328
0.0002334117889404297,0.0002315044403076172,0.00028014183044433594,0.0002880096435546875,0.0002892017364501953,0.0002777576446533203,0.00028967857360839844,0.00025916099548339844,0.00028014183044433594,0.0002624988555908203,0.0002701282501220703,0.0002498626708984375,0.0002448558807373047,0.0003726482391357422,0.0005171298980712891,0.0017192363739013672
0.0002465248107910156,0.00023508071899414062,0.0002796649932861328,0.00028967857360839844,0.00030732154846191406,0.000278472900390625,0.0002791881561279297,0.0002434253692626953,0.0002789497375488281,0.0002455711364746094,0.00025463104248046875,0.0002486705780029297,0.0002646446228027344,0.0003662109375,0.0005002021789550781,0.0017042160034179688
0.0002276897430419922,0.0002334117889404297,0.0002791881561279297,0.00028967857360839844,0.00027823448181152344,0.00030040740966796875,0.0002808570861816406,0.00025463104248046875,0.0002892017364501953,0.00024437904357910156,0.0002677440643310547,0.0002396106719970703,0.0002455711364746094,0.00037169456481933594,0.0005066394805908203,0.0016655921936035156
0.00022840499877929688,0.00023555755615234375,0.0003006458282470703,0.0002923011779785156,0.0002791881561279297,0.00026917457580566406,0.000278472900390625,0.0002372264862060547,0.0002703666687011719,0.0002422332763671875,0.0002532005310058594,0.00026154518127441406,0.000255584716796875,0.0003669261932373047,0.0005352497100830078,0.0019540786743164062
0.0002257823944091797,0.00023365020751953125,0.00025916099548339844,0.0002892017364501953,0.00027942657470703125,0.00026726722717285156,0.0002799034118652344,0.0002529621124267578,0.0002689361572265625,0.0002446174621582031,0.00026226043701171875,0.00024199485778808594,0.0002377033233642578,0.00037598609924316406,0.0005135536193847656,0.0016911029815673828
0.0002288818359375,0.0002467632293701172,0.0002562999725341797,0.00029206275939941406,0.0002777576446533203,0.0002682209014892578,0.0002789497375488281,0.0002353191375732422,0.0002703666687011719,0.00024819374084472656,0.00024628639221191406,0.00023651123046875,0.00025773048400878906,0.00036716461181640625,0.0005221366882324219,0.0017023086547851562
0.00021719932556152344,0.0002353191375732422,0.0002579689025878906,0.00028014183044433594,0.00030040740966796875,0.00026869773864746094,0.00026798248291015625,0.0002601146697998047,0.00026726722717285156,0.0002524852752685547,0.00026035308837890625,0.00023055076599121094,0.00023937225341796875,0.00036072731018066406,0.0005064010620117188,0.0016908645629882812
0.0002155303955078125,0.0002346038818359375,0.00026035308837890625,0.00027823448181152344,0.00027060508728027344,0.0002803802490234375,0.00026988983154296875,0.0002446174621582031,0.0002703666687011719,0.00023603439331054688,0.0002498626708984375,0.00023603439331054688,0.000263214111328125,0.0003676414489746094,0.0005142688751220703,0.001699209213256836
0.00021505355834960938,0.00023365020751953125,0.00026726722717285156,0.0002837181091308594,0.00026869773864746094,0.0002498626708984375,0.0002675056457519531,0.00024509429931640625,0.00027060508728027344,0.00023674964904785156,0.00026345252990722656,0.00022721290588378906,0.00023055076599121094,0.0003731250762939453,0.0005037784576416016,0.0016956329345703125
0.00021839141845703125,0.00023555755615234375,0.0002682209014892578,0.00028133392333984375,0.0002810955047607422,0.00025153160095214844,0.0002665519714355469,0.0002300739288330078,0.00025963783264160156,0.0002377033233642578,0.0002460479736328125,0.0002429485321044922,0.0002486705780029297,0.0003731250762939453,0.0005104541778564453,0.0016880035400390625
0.00045108795166015625,0.00023245811462402344,0.00025177001953125,0.00027632713317871094,0.0002715587615966797,0.00025153160095214844,0.0002684593200683594,0.00024819374084472656,0.0002574920654296875,0.00023674964904785156,0.0002624988555908203,0.0002307891845703125,0.00023055076599121094,0.00036907196044921875,0.0005052089691162109,0.0016813278198242188
0.00021266937255859375,0.0002598762512207031,0.00025081634521484375,0.0002605915069580078,0.00028705596923828125,0.00025200843811035156,0.0002589225769042969,0.0002377033233642578,0.0002586841583251953,0.0002346038818359375,0.00024628639221191406,0.0002300739288330078,0.0002484321594238281,0.00036835670471191406,0.0005128383636474609,0.0016894340515136719
0.0002110004425048828,0.000232696533203125,0.00025200843811035156,0.00025725364685058594,0.00025081634521484375,0.0002510547637939453,0.0002608299255371094,0.00023889541625976562,0.00025916099548339844,0.00022935867309570312,0.00026226043701171875,0.00022220611572265625,0.00022077560424804688,0.00037360191345214844,0.0005078315734863281,0.0016779899597167969
0.0002257823944091797,0.00023555755615234375,0.00025200843811035156,0.0002579689025878906,0.0002532005310058594,0.0002446174621582031,0.0002574920654296875,0.0002238750457763672,0.0002608299255371094,0.00022935867309570312,0.0002460479736328125,0.0002295970916748047,0.00023603439331054688,0.000370025634765625,0.0005195140838623047,0.0016906261444091797
0.00020885467529296875,0.00023555755615234375,0.00026679039001464844,0.00025916099548339844,0.00025010108947753906,0.00024366378784179688,0.00026035308837890625,0.00024008750915527344,0.0002486705780029297,0.0002300739288330078,0.0002620220184326172,0.00021958351135253906,0.00022411346435546875,0.00037169456481933594,0.0005137920379638672,0.0016825199127197266
0.00021791458129882812,0.0002357959747314453,0.00024199485778808594,0.00026035308837890625,0.00025153160095214844,0.0002446174621582031,0.00026154518127441406,0.00022554397583007812,0.00025177001953125,0.00022864341735839844,0.0002460479736328125,0.00022411346435546875,0.0002353191375732422,0.0003757476806640625,0.0005192756652832031,0.001642465591430664
0.00020575523376464844,0.00023245811462402344,0.0002422332763671875,0.00024962425231933594,0.0002512931823730469,0.00024318695068359375,0.0002613067626953125,0.00024271011352539062,0.000247955322265625,0.00023031234741210938,0.0002605915069580078,0.00021529197692871094,0.00021910667419433594,0.0003800392150878906,0.00051116943359375,0.0016829967498779297
0.0002067089080810547,0.0002377033233642578,0.00024199485778808594,0.00025177001953125,0.00024509429931640625,0.00024318695068359375,0.000244140625,0.00021457672119140625,0.00025153160095214844,0.00022912025451660156,0.0002560615539550781,0.0002231597900390625,0.0002307891845703125,0.0003769397735595703,0.0005118846893310547,0.001672506332397461
0.0002067089080810547,0.00023484230041503906,0.000244140625,0.0002510547637939453,0.00024318695068359375,0.0002503395080566406,0.00024509429931640625,0.0002257823944091797,0.0002677440643310547,0.00023818016052246094,0.00026035308837890625,0.0002148151397705078,0.0002148151397705078,0.0003745555877685547,0.0005025863647460938,0.0016918182373046875
0.00020694732666015625,0.00023555755615234375,0.0002448558807373047,0.00025010108947753906,0.00024390220642089844,0.00023746490478515625,0.0002446174621582031,0.000213623046875,0.00023508071899414062,0.0002181529998779297,0.0002446174621582031,0.0002243518829345703,0.00023293495178222656,0.00036907196044921875,0.0005161762237548828,0.0016934871673583984
0.00020575523376464844,0.00023412704467773438,0.0002532005310058594,0.0002493858337402344,0.00024390220642089844,0.00023603439331054688,0.0002541542053222656,0.0002276897430419922,0.00023365020751953125,0.0002193450927734375,0.00026035308837890625,0.0002262592315673828,0.00021457672119140625,0.00037384033203125,0.0005209445953369141,0.001707315444946289
0.00020647048950195312,0.00023484230041503906,0.00023436546325683594,0.0002732276916503906,0.00024199485778808594,0.0002357959747314453,0.00024318695068359375,0.0002124309539794922,0.00023555755615234375,0.00021886825561523438,0.00024628639221191406,0.00021791458129882812,0.0002384185791015625,0.00037479400634765625,0.000514984130859375,0.0016999244689941406
0.00020551681518554688,0.00023365020751953125,0.0002357959747314453,0.0002422332763671875,0.0002522468566894531,0.00023746490478515625,0.00024819374084472656,0.0002231597900390625,0.00023365020751953125,0.00021839141845703125,0.0002613067626953125,0.00020885467529296875,0.00022125244140625,0.0003750324249267578,0.0005052089691162109,0.0016946792602539062
0.0002067089080810547,0.00023651123046875,0.00023436546325683594,0.00024271011352539062,0.00023674964904785156,0.00023698806762695312,0.00023508071899414062,0.0002110004425048828,0.00023746490478515625,0.0002186298370361328,0.0002448558807373047,0.00021839141845703125,0.0002238750457763672,0.0003688335418701172,0.0005137920379638672,0.0016913414001464844
0.0002052783966064453,0.00023412704467773438,0.00023555755615234375,0.00024175643920898438,0.0002353191375732422,0.0002460479736328125,0.0002377033233642578,0.00022649765014648438,0.0002498626708984375,0.00022840499877929688,0.00026035308837890625,0.00021147727966308594,0.0002090930938720703,0.0003845691680908203,0.0005042552947998047,0.0016789436340332031
0.0002071857452392578,0.0002353191375732422,0.0002357959747314453,0.00024247169494628906,0.00023317337036132812,0.0002281665802001953,0.0002346038818359375,0.0002071857452392578,0.0002300739288330078,0.0002155303955078125,0.0002453327178955078,0.00021767616271972656,0.00022459030151367188,0.0003669261932373047,0.0005142688751220703,0.0016956329345703125
0.00020599365234375,0.00023365020751953125,0.0002429485321044922,0.00024127960205078125,0.0002377033233642578,0.00022935867309570312,0.0002357959747314453,0.00022649765014648438,0.00022673606872558594,0.00021266937255859375,0.00026917457580566406,0.00020456314086914062,0.00020813941955566406,0.0003705024719238281,0.000514984130859375,0.0016913414001464844
0.0002067089080810547,0.0002346038818359375,0.0002219676971435547,0.00023055076599121094,0.0002486705780029297,0.0002276897430419922,0.0002353191375732422,0.00020265579223632812,0.00022864341735839844,0.00021076202392578125,0.0002453327178955078,0.00021266937255859375,0.0002193450927734375,0.000370025634765625,0.0005135536193847656,0.0017001628875732422
0.0002048015594482422,0.0002319812774658203,0.00022459030151367188,0.00022745132446289062,0.00024890899658203125,0.0002281665802001953,0.0002288818359375,0.00021719932556152344,0.00022792816162109375,0.000213623046875,0.0002593994140625,0.00020384788513183594,0.0002052783966064453,0.0003705024719238281,0.0005085468292236328,0.0016410350799560547
0.00020694732666015625,0.00023555755615234375,0.00022149085998535156,0.0002288818359375,0.00022339820861816406,0.00022935867309570312,0.00022840499877929688,0.00021600723266601562,0.00022864341735839844,0.00021314620971679688,0.0002467632293701172,0.00021147727966308594,0.0002205371856689453,0.00036787986755371094,0.0005154609680175781,0.0017066001892089844
0.00020503997802734375,0.00023221969604492188,0.00022339820861816406,0.00022840499877929688,0.000225067138671875,0.00024080276489257812,0.0002295970916748047,0.0002181529998779297,0.00023865699768066406,0.0002117156982421875,0.0002605915069580078,0.00020456314086914062,0.00020360946655273438,0.0003705024719238281,0.0005016326904296875,0.0016231536865234375
0.00020647048950195312,0.00023412704467773438,0.0002238750457763672,0.00022983551025390625,0.00022363662719726562,0.00022983551025390625,0.00022792816162109375,0.00020265579223632812,0.00022459030151367188,0.00020885467529296875,0.0002396106719970703,0.00021266937255859375,0.00022101402282714844,0.0003666877746582031,0.0005135536193847656,0.0016984939575195312
0.00020503997802734375,0.0002315044403076172,0.00021886825561523438,0.0002276897430419922,0.0002219676971435547,0.0002162456512451172,0.00022840499877929688,0.00021839141845703125,0.00022077560424804688,0.0002079010009765625,0.00025272369384765625,0.00020432472229003906,0.00020599365234375,0.0003719329833984375,0.0005037784576416016,0.001688241958618164
0.00020766258239746094,0.00023555755615234375,0.00021600723266601562,0.0002334117889404297,0.00022172927856445312,0.00021791458129882812,0.0002281665802001953,0.00020384788513183594,0.0002243518829345703,0.00020885467529296875,0.0002384185791015625,0.0002124309539794922,0.0002205371856689453,0.0003669261932373047,0.0005047321319580078,0.0016868114471435547
